datetime;seconds;action;model;item_type;id;sender_user;sender_agent;sender_id;document;portal;container;x;y;rotation;scale;text;value;
"2019-10-15T13:35:20.106Z";"185.242";"update";"items.Transform";;"a7d9361b-f4a6-4fde-b6c2-405dd0a00c2c";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1164.0";"1154.0";"0";"1.0";;;
"2019-10-15T13:35:21.237Z";"186.373";"update";"items.Transform";;"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1311.0";"1057.8";"0";"1.0";;;
"2019-10-15T13:35:23.217Z";"188.353";"update";"items.Transform";;"eb2ff599-5d97-419b-a8db-bc3077bf720b";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"997.3";"1078.3";"0";"1.0";;;
"2019-10-15T13:35:09.096Z";"174.232";"update";"items.Text";;"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;;;;;"manque de professionnalisme / corporate";;
"2019-10-15T13:35:37.463Z";"202.599";"update";"items.Transform";;"070ad180-4455-47b2-85b8-70a04e0caa7d";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;;;"1286.7";"1023.9";"0";"1.4";;;
"2019-10-15T13:35:56.706Z";"221.842";"create";"items";"Postit";"edf05d5b-c69e-4333-a546-6036278abcb7";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";"ae2cb047-dd4a-4e81-b185-b4ef79dbb2f1";;"73d278b0-a6c5-49b7-add9-93efce5dd98b";"1008.6";"1680.4";"0";"1.0";"i";;
"2019-10-15T13:36:06.426Z";"231.562";"update";"items";"Postit";"edf05d5b-c69e-4333-a546-6036278abcb7";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;"d8e55934-dd9d-47d8-86f7-367c249b79b3";;"0.0";"0.0";"0";"1.0";"imposer des regles";;
"2019-10-15T13:36:11.540Z";"236.676";"update";"items";"Postit";"eb2ff599-5d97-419b-a8db-bc3077bf720b";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";;"d8e55934-dd9d-47d8-86f7-367c249b79b3";;"0.0";"0.0";"0";"1.0";"trop excentrique";;
"2019-10-15T13:36:06.316Z";"231.452";"update";"items.Transform";;"edf05d5b-c69e-4333-a546-6036278abcb7";"auvinali";"UbikeyOfficeHorizontal/1.4.4 (HALLNUMTBL05)";"635a4e81-e7d6-4fdf-a942-9937c4746309";;;;"1343.4";"1837.5";"24";"1.0";;;
"2019-10-15T13:36:12.715Z";"237.851";"update";"items";"Postit";"edf05d5b-c69e-4333-a546-6036278abcb7";"auvinali";"UbikeyOfficeVertical/1.4.4 (HALLNUMSTA05)";"f2587b51-774c-4333-b9b6-1c46c04f0e6e";"ebbb8e10-1084-42a8-bb11-04702306d6b3";;"50b3efd7-3c1c-428b-abd2-629b583c6339";"908.4";"1905.9";"0";"1.0";"imposer des regles";;
